,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Grassland,Grassland,Open Woodland,,Urban Vegetation,,,,,,,,,Urban Vegetation,Urban Vegetation,,Urban Vegetation,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,,,Urban Vegetation,,,,,,,,,Urban Vegetation,,,Woodland,,,,,,,,,,,,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,,,,,,,Urban Vegetation,,,Woodland,,Woodland,,Woodland,Woodland,Woodland,,Woodland,Open Forest,Open Forest,Open Forest,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,Urban Vegetation,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Open Woodland,Open Woodland,,Open Woodland,Grassland,Open Woodland,,Golf Course,Golf Course,Golf Course,,Open Woodland,Open Woodland,,,Open Woodland,,,,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Open Woodland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Grassland,Grassland,Grassland,,,Grassland,Grassland,,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Open Forest,Open Forest,Woodland,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,Woodland,Woodland,Woodland,,,,,,,,,,,,,,,,,,,,,,,,Open Forest,Forest,Forest,Open Forest,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Open Forest,Open Forest,Woodland,Open Woodland,Woodland,Woodland,Woodland,Open Forest,Open Forest,Woodland,Open Forest,Forest,,Forest,Forest,Open Forest,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,Grassland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,,
,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Grassland,,,Urban Vegetation,,,,,,Urban Vegetation,,,Urban Vegetation,,,,,,,Urban Vegetation,,,,,Urban Vegetation,,,,,,,,,,,,,,,Urban Vegetation,,,Woodland,,,,,,,,,,,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,Woodland,Woodland,,,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,,Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,Urban Vegetation,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Open Woodland,Open Woodland,,,Open Woodland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Grassland,Grassland,,,,,Open Woodland,,,,,Grassland,Grassland,Grassland,Grassland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,,,,,Woodland,Woodland,Woodland,Woodland,Open Woodland,,Woodland,Woodland,,,,,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Forest,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Woodland,Woodland,Forest,Forest,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Forest,Open Forest,,,,,,Forest,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Woodland,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,,,,
,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Open Woodland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Open Woodland,Open Woodland,Open Woodland,,,,Urban Vegetation,Urban Vegetation,,,,Urban Vegetation,,,,,Urban Vegetation,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,,,,,,,,,,,,Urban Vegetation,,,Open Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,Urban Vegetation,,,,,,,,,,,,,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,,,Woodland,Woodland,Woodland,,,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Open Woodland,Open Woodland,,,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,,,Open Woodland,Grassland,Grassland,Open Woodland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,,,,,,,,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,,,,Urban Vegetation,Urban Vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Forest,Forest,Open Forest,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Forest,,,,,,,,,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Woodland,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,,,,,,
,Open Woodland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Open Woodland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,,,,,,,,,,,,Urban Vegetation,,Open Woodland,Open Woodland,,,,,,,Urban Vegetation,,,,,,,,,,,,,,,,Urban Vegetation,,Urban Vegetation,,,,,Woodland,Woodland,,,,,,,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Open Woodland,Grassland,Grassland,,,,,,,,,,Open Woodland,,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,,,Open Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,,,,Urban Vegetation,Urban Vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodland,Open Forest,Forest,Forest,Forest,Forest,Forest,Open Forest,Open Forest,Woodland,Woodland,Woodland,Woodland,Woodland,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Woodland,Woodland,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,,,,,,,
,Open Woodland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,,,,Urban Vegetation,,,,Urban Vegetation,,,Urban Vegetation,,Open Woodland,Open Woodland,,,,,,,Urban Vegetation,,,,,,,,,,,,,,Urban Vegetation,,Urban Vegetation,,Urban Vegetation,,,,,Urban Vegetation,,,,,,,,Woodland,,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Grassland,,,,,,,,Grassland,Grassland,,Open Woodland,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,,,Urban Vegetation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest,Forest,Forest,Forest,Forest,Open Forest,Open Forest,Woodland,Woodland,Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Woodland,Grassland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Woodland,Woodland,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Open Woodland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,Urban Vegetation,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,Urban Vegetation,,,,Urban Vegetation,,,,,,,,,,,Urban Vegetation,,Open Woodland,Open Woodland,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,,,,,,,,Urban Vegetation,,Urban Vegetation,,,,,Urban Vegetation,,,,,,Open Woodland,,,,,,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Open Woodland,,Grassland,,,,,,,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,Open Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woodland,Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grassland,Grassland,Grassland,Grassland,Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Woodland,Open Forest,Open Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,Urban Vegetation,Urban Vegetation,,,,,,,,,,Urban Vegetation,,Open Woodland,Open Woodland,,,,Urban Vegetation,Urban Vegetation,,,,,,,,,,,,,,,Urban Vegetation,,Urban Vegetation,Urban Vegetation,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,Open Woodland,Open Woodland,Open Woodland,,,,,,Open Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Forest,,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Woodland,Woodland,Woodland,Woodland,Woodland,,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Open Woodland,,Grassland,,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Open Forest,Open Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Open Woodland,Open Woodland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Open Woodland,Open Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,Urban Vegetation,,Urban Vegetation,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,,,Urban Vegetation,,Open Woodland,Open Woodland,Open Woodland,,,Urban Vegetation,,,,,,,,,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,Open Woodland,Open Woodland,,,,,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Forest,,,Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Open Woodland,Open Woodland,Grassland,Grassland,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,Grassland,Open Woodland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,Grassland,,Open Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Woodland,Woodland,Woodland,Woodland,Woodland,Open Forest,Open Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Open Woodland,Open Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,Urban Vegetation,,,,,,,,Open Woodland,Open Woodland,Open Woodland,,,,Urban Vegetation,,,,Urban Vegetation,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,,,Urban Vegetation,,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Open Forest,,,Woodland,Woodland,Open Forest,Woodland,Woodland,,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,Grassland,Open Woodland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grassland,Grassland,Grassland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Woodland,Open Forest,Open Forest,Open Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Grassland,Grassland,Grassland,Grassland,Open Woodland,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,Urban Vegetation,Urban Vegetation,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,Open Woodland,Open Woodland,Open Woodland,,,,,,,,,,,,,,,,,,,,,,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,Urban Vegetation,,,Urban Vegetation,,,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,,,,Woodland,Open Forest,Open Forest,Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,,Open Woodland,Open Woodland,Open Woodland,,,,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Open Woodland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grassland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Open Woodland,Woodland,Woodland,Woodland,Open Forest,Open Forest,Open Forest,Open Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Pine Forest,Open Woodland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
